bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1004090027.0,248 BROOME STREET,C7,6.0,1920.0,,145.85916505566098,29.171833011132197,36114.72926778166,98.94446374734702,107.35234548096649
1004140059.0,260 BROOME STREET,C7,6.0,1900.0,,180.6610810539632,36.13221621079264,44731.68366896129,122.55255799715422,132.96655565571692
1002980018.0,56 HESTER STREET,C7,6.0,1930.0,,251.63421247223954,50.32684249444791,62304.63100812651,170.6976192003466,185.2027803795683
1003090008.0,58 ORCHARD STREET,C7,6.0,1910.0,,144.879435841161,28.975887168232205,35872.14831427147,98.2798583952643,106.63126477909451
1003100024.0,43 ESSEX STREET,C7,6.0,1910.0,,171.1308394558049,34.22616789116098,42371.9958492573,116.0876598609789,125.95229783947241
1004140005.0,55 DELANCEY STREET,C7,6.0,1900.0,,285.01603747970086,57.003207495940174,70569.97087997393,193.3423859725313,209.77180358505984
1002980018,56 HESTER STREET,C7,,,,251.63421247223954,50.32684249444791,62304.63100812651,170.6976192003466,185.2027803795683
1004130014.0,277 BROOME STREET,C7,6.0,1900.0,,264.41887618195676,52.88377523639136,65470.1137426525,179.37017463740412,194.6122928699202
1003100032.0,27 ESSEX STREET,C7,6.0,1910.0,,83.31925739882105,16.66385147976421,20629.848131948092,56.52013186835094,61.3229734455323
1004090029.0,250 BROOME STREET,C7,6.0,1890.0,,150.61524232244622,30.123048464489244,37292.333999037684,102.1707780795553,110.85281834932042
1004100002.0,122 ORCHARD STREET,C7,6.0,1910.0,,166.316756123458,33.2633512246916,41180.0288161682,112.8219967566252,122.40913250686506
1004140031.0,288 BROOME STREET,C7,6.0,1900.0,,172.35540248005137,34.47108049601027,42675.19765406072,116.91834973715267,126.85357622531781
1004140059,260 BROOME STREET,C7,,,,180.6610810539632,36.13221621079264,44731.68366896129,122.55255799715422,132.96655565571692
1004130012.0,281 BROOME STREET,C7,6.0,1900.0,,204.30731692656494,40.86146338531299,50586.49167101748,138.5931278658013,150.3701852579518
1003850050.0,240 EAST 2 STREET,C4,6.0,1910.0,,155.84831778840623,31.169663557681247,38588.04348440938,105.72066708057365,114.70436189226699
1003850054.0,232 EAST 2 STREET,C4,6.0,1910.0,,146.73870885306056,29.347741770612114,36332.504312017794,99.54110770415834,107.99968971585257
1003500077.0,182 STANTON STREET,C4,6.0,1920.0,,100.17976733698032,20.035953467396066,24804.51039263633,67.95756271955159,73.73230876001752
1003450029.0,200 STANTON STREET,C7,6.0,1920.0,,131.6537590058524,26.330751801170482,32597.470729849058,89.30813898588782,96.89716662830737
1003440154.0,141 ATTORNEY STREET,C6,6.0,1920.0,,287.62157605221415,57.524315210442836,71215.10223052822,195.10986912473487,211.68947997442962
1003440068.0,85 PITT STREET,C7,6.0,1920.0,,155.06038136020135,31.01207627204027,38392.95042478586,105.18616554735851,114.1244406811082
1003720001.0,14 AVENUE C,C7,6.0,1920.0,,272.90970629867405,54.58194125973481,67572.44327955169,185.12998158781286,200.8615438358241
1003500051.0,299 EAST HOUSTON STREET,C7,6.0,1920.0,,211.74317683063634,42.34863536612727,52427.61058326556,143.6372892692207,155.84297814734836
1003440073.0,202 RIVINGTON STREET,C7,6.0,1920.0,,253.3015314432452,50.660306288649046,62717.45918534752,171.82865530232198,186.4299271422285
1003450018.0,333 EAST HOUSTON STREET,C7,6.0,1920.0,,151.5345687733697,30.306913754673943,37519.95922828634,102.79440884462011,111.52944261720012
1003850038.0,21 AVENUE C,C4,6.0,1900.0,,207.93434890037665,41.58686978007533,51484.54478773326,141.05354736365277,153.03968079067724
1003720068.0,264 EAST 2 STREET,C1,6.0,1905.0,,203.33493718627778,40.66698743725556,50345.73044732238,137.93350807485584,149.65451376910045
1003500050.0,6 CLINTON STREET,C4,6.0,1930.0,,159.10093600375507,31.820187200751015,39393.39175452976,107.9271006973418,117.09828889876374
1003500057.0,309 EAST HOUSTON STREET,C6,6.0,1920.0,,259.17065309920577,51.834130619841154,64170.65370736335,175.81001015715987,190.74960068101544
1003450014.0,325 EAST HOUSTON STREET,C4,6.0,1920.0,,123.36133112892314,24.67226622578463,30544.26558752137,83.68291941786677,90.79393971088743
1003850034.0,31 AVENUE C,C7,6.0,1900.0,,180.24448314033427,36.048896628066856,44628.53402554677,122.2699562343747,132.65993959128602
1003500075.0,184 STANTON STREET,C4,6.0,1920.0,,193.26528824395763,38.65305764879153,47852.48536920392,131.10269964165457,142.24325214755285
1003970038.0,6 AVENUE B,C7,6.0,1900.0,,91.41598944105829,18.283197888211657,22634.59898560603,62.012599960564465,67.28216822861889
1003840026.0,243 EAST 2 STREET,C4,6.0,1900.0,,105.33863079694432,21.067726159388865,26081.844985323416,71.45710954883128,77.52923226655102
1003440076.0,106 RIDGE STREET,C7,6.0,1914.0,,296.1223107122405,59.224462142448104,73319.88413235075,200.87639488315276,217.946020684209
1003850035.0,29 AVENUE C,C1,6.0,2000.0,,130.83005610716575,26.166011221433152,32393.521892134242,88.74937504694313,96.290921294874
1003850055.0,230 EAST 2 STREET,C4,6.0,1910.0,,138.6666839359378,27.733336787187564,34333.870942538204,94.06539984257043,102.05867937685024
1003850037.0,25 AVENUE C,C1,6.0,2000.0,,130.68785147658292,26.137570295316586,32358.312025601932,88.65290965918338,96.18625868676503
1004160063.0,155 ORCHARD STREET,C7,6.0,1900.0,,151.6017137735785,30.3203427547157,37536.58433033804,102.83995706941928,111.57886133735377
1004160032.0,66 RIVINGTON STREET,C7,6.0,1900.0,,229.94029307947767,45.98805861589554,56933.21656647868,155.98141525062653,169.23605570649556
1004150033.0,125 ALLEN STREET,C7,6.0,1900.0,,133.23634804250898,26.647269608501798,32989.319775325224,90.38169801458966,98.06195215928662
1004210078.0,42 RIVINGTON STREET,C7,6.0,1900.0,,259.8489279711527,51.969785594230544,64338.59456565741,176.27012209769154,191.24881098676838
1004220057.0,245 ELDRIDGE STREET,C7,6.0,1900.0,,184.92072331478565,36.98414466295713,45786.37109274093,125.44211258285185,136.10165235968222
1004110009.0,162 ORCHARD STREET,C7,6.0,1930.0,,124.27481250625408,24.854962501250817,30770.44357654851,84.30258514122879,91.46626200460301
1004100025.0,109 LUDLOW STREET,C7,6.0,1920.0,,202.80448241582653,40.56089648316531,50214.38984615865,137.57367081139355,149.26409905804834
1004160067.0,147 ORCHARD STREET,C7,6.0,1900.0,,150.3380730989185,30.0676146197837,37223.70689929222,101.98275862819787,110.64882180080401
1004260022.0,13 STANTON STREET,C7,6.0,1920.0,,98.82507348443669,19.765014696887338,24469.088194746524,67.0385977938261,72.7352540845454
1004110027.0,143 LUDLOW STREET,C7,6.0,1920.0,,164.15897071394616,32.831794142789235,40645.761148773076,111.35824972266596,120.82100244546437
1004100018.0,123 LUDLOW STREET,C7,6.0,1900.0,,199.3153873494023,39.863077469880466,49350.48990771201,135.20682166496442,146.69612508916012
1004100022.0,117 LUDLOW STREET,C7,6.0,1900.0,,111.09189738128615,22.21837947625723,27506.35379160645,75.3598734016615,81.76363647262662
1004160064.0,153 ORCHARD STREET,C7,6.0,1900.0,,149.85293632735082,29.970587265470165,37103.58703465207,101.6536631086358,110.2917611369302
1004110003.0,150 ORCHARD STREET,C7,6.0,1920.0,,179.73032103219606,35.94606420643921,44501.22748757174,121.92117119882668,132.2815162796963
1004100043.0,122 LUDLOW STREET,C7,6.0,1920.0,,131.20197249793512,26.240394499587026,32485.60839048874,89.00166682325681,96.56465175848025
1004150035.0,123 ALLEN STREET,C7,6.0,1900.0,,169.44392352219703,33.88878470443941,41954.31546409599,114.94333003861915,124.71072771233702
1004160066.0,149 ORCHARD STREET,C7,6.0,1900.0,,157.59802226587092,31.519604453174185,39021.27031302964,106.90758989871135,115.992144387681
1004220060.0,237 ELDRIDGE STREET,C6,6.0,1900.0,,262.68631163000555,52.53726232600111,65041.130759589374,178.19487879339553,193.33712535968408
1004220062.0,233 ELDRIDGE STREET,C7,6.0,1900.0,,190.36924070188147,38.07384814037629,47135.42399778585,129.13814793913932,140.11176115658475
1004100011.0,85 RIVINGTON STREET,C7,6.0,1920.0,,184.33758252948493,36.86751650589699,45641.98543430047,125.04653543643964,135.67246074170092
1004160068.0,145 ORCHARD STREET,C7,6.0,1900.0,,154.2097365671668,30.841947313433362,38182.3307740305,104.60912540830275,113.49836611343477
1004150078.0,80 DELANCEY STREET,C7,6.0,1920.0,,365.0443605675459,73.00887211350918,90384.98367652437,247.63009226445033,268.6726493777138
1004170018.0,159 EAST HOUSTON STREET,C7,6.0,1900.0,,337.2413635450596,67.44827270901192,83500.96161375675,228.7697578459089,248.20964356916386
1004110039.0,86 RIVINGTON STREET,C7,6.0,1920.0,,142.55779575862513,28.511559151725027,35297.31022983558,96.70495953379611,104.92253767834809
1004150072.0,127 ORCHARD STREET,C7,6.0,1920.0,,266.28253689764625,53.25650737952925,65931.55613585722,180.63440037221156,195.98394715666765
1004100044.0,124 LUDLOW STREET,C7,6.0,1900.0,,129.88472780867428,25.97694556173486,32159.458605427753,88.10810576829522,95.59515966718428
