bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1004130012,281 BROOME STREET,C7,6.0,1900,240.3615493253706,204.307316926565,40.861463385313,50586.491671017495,138.59312786580136,150.37018525795185
1004130002,108 ELDRIDGE STREET,C7,6.0,1900,235.31116065463513,200.01448655643986,40.002897311287974,49523.586871374515,135.68105992157402,147.21066210553974
1004130004,112 ELDRIDGE STREET,C7,6.0,1909,199.16677466468417,169.29175846498154,33.85835169299631,41916.63939592943,114.84010793405324,124.59873423022641
1004180047,109 ELDRIDGE STREET,C7,6.0,1900,171.05157544391685,145.39383912732933,29.078767825465867,35999.514567926744,98.62880703541573,107.0098655977144
1004230025,111 CHRYSTIE STREET,C7,6.0,1900,174.72958634147562,148.52014839025426,29.704029678050855,36773.58874142696,100.7495581956903,109.31082921522714
1004180046,111 ELDRIDGE STREET,C7,6.0,1900,172.47301775721255,146.60206509363067,29.320413018726136,36298.671317182954,99.44841456762454,107.89911990891217
1004130010,285 BROOME STREET,C7,6.0,1900,237.3265413009797,201.72756010583274,40.34551202116655,49947.74388220419,136.8431339238471,148.4714842378929
1004130008,289 BROOME STREET,C7,6.0,1909,280.1337921243301,238.1137233056806,47.622744661136124,58956.95789048652,161.5259120287302,175.25170035298095
1004180044,291 BROOME STREET,C7,6.0,1900,151.12151856968347,128.45329078423094,25.69065815684619,31805.034798175584,87.13708163883722,94.54162201719397
1004180037,305 BROOME STREET,C7,6.0,1900,270.56143825919,229.97722252031153,45.995444504062306,56942.36029602913,156.00646656446338,169.2632357749493
1004230017,327 BROOME STREET,C2,6.0,2024,172.73867464317848,146.82787344670172,29.365574689340345,36354.581465403346,99.60159305589957,108.06531485677247
1004240040,334 BROOME STREET,C7,6.0,1900,222.72769549906462,189.31854117420494,37.86370823484099,46875.27079473315,128.42539943762506,139.33844630421484
1004240029,135 CHRYSTIE STREET,C7,6.0,1910,320.13227099079256,272.1124303421737,54.42248606843474,67375.03775272222,184.58914452800607,200.27474873183985
1004240029,135 CHRYSTIE STREET,C7,6.0,1910,320.13227099079256,272.1124303421737,54.42248606843474,67375.03775272222,184.58914452800607,200.27474873183985
1004240026,9 DELANCEY STREET,C7,6.0,1900,147.00937588259143,124.95796950020271,24.99159390004054,30939.593248250192,84.7660088993156,91.96906555214919
1004250041,10 DELANCEY STREET,C7,6.0,1900,199.78381047848893,169.8162389067156,33.96324778134312,42046.50075330278,115.19589247480214,124.98475183534268
1004250041,10 DELANCEY STREET,C7,6.0,1900,199.78381047848893,169.8162389067156,33.96324778134312,42046.50075330278,115.19589247480214,124.98475183534268
1004780012,164 ELIZABETH STREET,C7,6.0,1900,234.99728660824758,199.74769361701044,39.94953872340209,49457.52893957179,135.50007928649805,147.0143025021197
1004780013,166 ELIZABETH STREET,C7,6.0,1908,170.76329967848244,145.14880472671007,29.029760945342016,35938.84405033341,98.46258643926963,106.82952027885861
1004780014,168 ELIZABETH STREET,C7,6.0,1900,116.71233458233988,99.2054843949889,19.84109687899778,24563.277936199254,67.29665187999795,73.01523651471183
1004250026,17 RIVINGTON STREET,C7,6.0,1900,206.61793830741988,175.62524756130688,35.12504951226138,43484.811296179585,119.1364693046016,129.26018220512185
1004090033,254 BROOME STREET,C7,6.0,1900,174.05474454368962,147.94653286213617,29.589306572427233,36631.561536664914,100.36044256620525,108.88864818653222
1004090034,256 BROOME STREET,C7,6.0,1920,222.67561749657887,189.27427487209204,37.85485497441841,46864.31045832999,128.3953711187123,139.30586630585975
1004140059,260 BROOME STREET,C7,6.0,1900,212.5424482987802,180.66108105396316,36.132216210792635,44731.68366896128,122.5525579971542,132.9665556557169
1004140059,260 BROOME STREET,C7,6.0,1900,212.5424482987802,180.66108105396316,36.132216210792635,44731.68366896128,122.5525579971542,132.9665556557169
1004140028,284 BROOME STREET,C7,6.0,1900,247.80464341899557,210.63394690614624,42.12678938122925,52152.96525396181,142.88483631222414,155.02658492292366
1004140031,288 BROOME STREET,C7,6.0,1900,202.7710617412369,172.35540248005137,34.47108049601027,42675.19765406072,116.91834973715267,126.85357622531781
1004140032,128 ELDRIDGE STREET,C6,6.0,1900,181.7564933300605,154.49301933055142,30.898603866110285,38252.47158624453,104.8012920171083,113.70686222728585
1004190040,110 FORSYTH STREET,C6,6.0,1900,422.169771556679,358.84430582317714,71.76886116463542,88849.85012181866,243.4242469090922,264.1094090858584
1004150078,80 DELANCEY STREET,C7,6.0,1920,429.46395360887743,365.0443605675458,73.00887211350917,90384.98367652435,247.63009226445027,268.67264937771375
