name,bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,canopy_area_m2,address,bldgclass,roof_area_m2_actual,numfloors,yearbuilt,lon,lat
,1002000028.0,342.625,1910,41,1003030020,850746,2100,74.3620522808463,69.35,Constructed,1003912,2017-08-22 18:26:10+00:00,Photogrammetric,365705,34.58268000919536,42813.35785138385,113.3781386976747,127.2642624338389,172.91340004597677,63 MOTT STREET,C7,,6.0,1910.0,-73.99472246573215,40.71692606741165
,1002360033.0,729.6484375,1910,40,1003040035,2963,2100,115.53232744291026,65.14,Constructed,1003945,2017-08-22 17:48:31+00:00,Photogrammetric,214723,56.77708973566909,70290.03709275833,241.44227822140778,208.93969022726225,283.8854486783454,197 HESTER STREET,C7,,6.0,1910.0,-73.99467612237784,40.71719904412899
,1001990024.0,520.1171875,1910,39,1003040031,707939,2100,126.56980184837472,66.74,Constructed,1003942,2017-08-22 18:09:25+00:00,Photogrammetric,113307,28.942940549772807,35831.36040061874,172.1096347701941,106.51002122316392,144.71470274886403,77 MULBERRY STREET,C7,,6.0,1915.0,-73.99453359160339,40.71745056629757
,1001640013.0,303.53125,1910,38,1003040030,459823,2100,93.648843787806243,69.14,Constructed,1003941,2017-08-22 17:33:36+00:00,Photogrammetric,588963,59.74723622772706,73967.07844992609,100.4394753846593,219.8698293180356,298.7361811386353,54 MULBERRY STREET,C7,,6.0,1915.0,-73.9944822189839,40.717546939627844
,1001640016.0,595.703125,1900,35,1002980015,70024,2100,137.56641643110146,70.85,Constructed,1003851,2017-08-22 17:38:31+00:00,Photogrammetric,130999,30.347416324639763,37570.101409904026,197.1306717178144,111.67849207467432,151.7370816231988,60 MULBERRY STREET,C7,,,,-73.99098021775761,40.7157447062613
,1001990005.0,170.796875,1910,34,1003100032,190085,2100,54.0710284505245,58.51,Constructed,1004045,2017-08-22 18:38:40+00:00,Photogrammetric,652549,40.76546918641533,50467.65085278217,56.52013186835094,150.01692660600838,203.8273459320766,87 BAXTER STREET,C7,,6.0,1915.0,-73.98984367742558,40.71583943245425
,1001990003.0,487.59765625,1915,34,1003100040,121137,2100,107.81126741902166,64.42,Constructed,1004051,2017-08-22 18:59:47+00:00,Photogrammetric,494051,53.00250866890431,65617.10573210353,161.3566601439292,195.04923190156785,265.01254334452153,83 BAXTER STREET,C7,,6.0,1915.0,-73.9903230088602,40.71591298296692
,1001640016.0,308.76953125,1900,34,1003100029,685068,2100,79.752611068325265,67.79,Constructed,1004042,2017-08-22 17:41:13+00:00,Photogrammetric,23824,30.347416324639763,37570.101409904026,102.1761960999515,111.67849207467432,151.7370816231988,60 MULBERRY STREET,C7,,6.0,1915.0,-73.98979598970955,40.716049511782735
,1005590043.0,450.0390625,1900,36,1003100007,728498,2100,104.13220386954011,69.13,Constructed,1004024,2017-08-22 17:58:23+00:00,Photogrammetric,77489,25.85880624940528,32013.20213676373,148.92099500180612,95.16040699781142,129.29403124702637,139 EAST 13 STREET,C4,,6.0,1900.0,-73.9900306950609,40.71636354450799
,1001630028.0,252.5546875,1910,37,1003090025,580703,2100,89.065964617670829,67.69,Constructed,1004018,2017-08-22 19:30:15+00:00,Photogrammetric,315007,23.088915079886814,28584.07686889988,83.57092811582164,84.96720749398348,115.44457539943406,53 BAYARD STREET,C7,,6.0,1915.0,-73.9904836748306,40.716409322705516
,1002800055.0,262.51171875,1900,37,1003090024,503186,2100,79.403428950424754,70.81,Constructed,1004017,2017-08-22 19:11:58+00:00,Photogrammetric,377959,32.3959491304983,40106.1850235569,86.86998196102792,119.21709280023374,161.97974565249152,23 CATHERINE STREET,C7,,6.0,1900.0,-73.99044291057912,40.71646660582881
,1002800052.0,296.99609375,1910,38,1003090008,894260,2100,77.613905230756473,60.22,Constructed,1004002,2017-08-22 19:04:12+00:00,Photogrammetric,145340,62.01509491166513,76774.68750064143,98.2798583952643,228.21554927492767,310.07547455832565,17 CATHERINE STREET,C7,,6.0,1900.0,-73.99072741951241,40.716701321343685
,1002770049.0,278.6953125,1900,39,1004080020,321660,2100,75.898856003382832,65.32,Constructed,1005280,2017-08-22 18:36:30+00:00,Photogrammetric,127016,28.903478869929327,35782.506840972506,92.2205490931898,106.36480224133992,144.51739434964662,251/2 CATHERINE STREET,C7,,6.0,1900.0,-73.98997419677018,40.71738370419478
,1002790002.0,475.90234375,1910,39,1004130049,166126,2100,121.44244982105329,63.55,Constructed,1005449,2017-08-22 17:50:23+00:00,Photogrammetric,354856,45.74089332612864,56627.22593774726,157.47531332962987,168.3264874401534,228.7044666306432,31 OLIVER STREET,C7,,6.0,1920.0,-73.99069052804775,40.71771414804561
,1002760052.0,315.515625,1910,41,1003000007,214879,2100,99.676693637491169,64.44,Constructed,1003880,2017-08-22 18:03:49+00:00,Photogrammetric,227068,52.743095646365965,65295.95241020106,104.40215015616558,194.09459197862677,263.7154782318298,43 CATHERINE STREET,C7,,6.0,1900.0,-73.99283608481768,40.71593080963599
,1002800002.0,285.203125,1910,37,1003080024,702216,2100,96.10408146663211,61.27,Constructed,1003992,2017-08-22 18:26:48+00:00,Photogrammetric,594652,25.305817648279334,31328.602248569816,94.37634310085326,93.12540894566794,126.52908824139666,25 HENRY STREET,C7,,6.0,1900.0,-73.99134270391306,40.71644573443254
,1002810015.0,275.09375,1913,39,1003060035,890765,2100,77.479419585176316,67.39,Constructed,1003971,2017-08-22 17:28:04+00:00,Photogrammetric,106804,20.399909595903377,25255.088079728383,91.03105420241248,75.07166731292442,101.99954797951688,34 EAST BROADWAY,C7,,6.0,1900.0,-73.99291185299752,40.71664773693763
,1002770043.0,417.78125,1910,41,1003060001,1063336,2100,102.65582215079813,67,Constructed,1003946,2017-08-22 18:31:41+00:00,Other (Manual),546360,27.34571249186716,33853.992064931546,138.24670271734422,100.63222197007116,136.7285624593358,30 HENRY STREET,C7,,6.0,1900.0,-73.99341068844862,40.716803771625784
,1002810059.0,318.60546875,1920,40,1003060032,810096,2100,98.384277585179547,63.61,Constructed,1003968,2017-08-22 19:31:54+00:00,Photogrammetric,260902,24.000754316045327,29712.93384326412,105.42517909933287,88.3227758830468,120.00377158022664,13 DIVISION STREET,C7,,6.0,1910.0,-73.99287486971842,40.716911097644015
,1002790053.0,230.78515625,1910,41,1003060031,441113,2100,94.800479314694911,76.26,Constructed,1003967,2017-08-22 19:34:54+00:00,Photogrammetric,248335,28.76216424669562,35607.55933740918,76.36640298083073,105.84476442783988,143.8108212334781,24 CATHERINE STREET,C7,,6.0,1900.0,-73.99283472230088,40.71696565157421
,1002770053.0,311.38671875,1900,39,1003060007,212629,2100,100.33184376440252,63.91,Constructed,1003951,2017-08-22 18:04:12+00:00,Photogrammetric,221632,31.66915360849181,39206.41216731287,103.03851087126758,116.54248527924987,158.34576804245907,33 CATHERINE STREET,C7,,6.0,1910.0,-73.99318157873907,40.717152058887024
,1002770054.0,280.6328125,1910,41,1003060028,694600,2100,95.095727454514744,67.97,Constructed,1003965,2017-08-22 19:05:57+00:00,Photogrammetric,465084,31.952714199476617,39557.46017895205,92.86367794555191,117.58598825407394,159.76357099738308,37 CATHERINE STREET,C7,,6.0,1920.0,-73.99273719780393,40.71716651141658
,1002810011.0,305.0546875,1900,40,1003060009,559155,2100,98.943117492499084,60.65,Constructed,1003953,2017-08-22 18:47:30+00:00,Photogrammetric,498074,23.870961095907774,29552.249836733823,100.94396209198585,87.84513683294061,119.35480547953884,26 EAST BROADWAY,C7,,6.0,1900.0,-73.99311359606529,40.71727833580818
,1005560052.0,345.6640625,1900,40,1003060023,882134,2100,96.015429778659993,69.93,Constructed,1003961,2017-08-22 18:43:03+00:00,Photogrammetric,275889,63.75371310665959,78927.09682604457,114.38029026651837,234.6136642325073,318.768565533298,126 EAST 12 STREET,C6,,6.0,1900.0,-73.99245529322447,40.71749315740368
,1005580048.0,410.05078125,1900,40,1004130002,700419,2100,130.32400033813093,68.16,Constructed,1005430,2017-08-22 18:44:44+00:00,Photogrammetric,458283,29.18138223669796,36126.55120903207,135.68105992157408,107.38748663104847,145.90691118348977,111 EAST 12 STREET,C7,,6.0,1900.0,-73.99178595463928,40.718026134135215
,1005560015.0,347.0625,1909,40,1004130004,864069,2100,90.896506704201656,68.06,Constructed,1005431,2017-08-22 18:43:38+00:00,Photogrammetric,415202,125.71211991614814,155631.6044561914,114.84010793405324,462.6206012914252,628.5605995807407,85 EAST 10 STREET,C4,,6.0,1900.0,-73.99175882592122,40.718129923039804
,1001620022.0,298.0703125,1900,40,1004180047,843774,2100,93.74961143378394,67.84,Constructed,1005573,2017-08-22 18:43:58+00:00,Photogrammetric,581860,17.53942024921869,21713.802268532738,98.62880703541572,64.54506651712477,87.69710124609345,25 PELL STREET,C7,,6.0,1915.0,-73.99221041776305,40.71821079530197
,1001620017.0,542.0703125,1900,40,1004130014,584256,2100,120.30296017424985,69.3,Constructed,1005436,2017-08-22 18:46:53+00:00,Photogrammetric,483614,25.59305696155248,31684.204518401966,179.37017463740412,94.18244961851312,127.9652848077624,32 MOTT STREET,C7,,6.0,1910.0,-73.9912315603647,40.71822968732386
,1001620014.0,300.54296875,1900,40,1004180046,901680,2100,91.693658517942637,69.97,Constructed,1005572,2017-08-22 18:25:29+00:00,Photogrammetric,113240,29.39923566778075,36396.25375671257,99.44841456762451,108.18918725743316,146.99617833890375,26 MOTT STREET,C7,,6.0,1910.0,-73.99216798639335,40.718274803747164
,1002790022.0,418.8515625,1900,40,1004130012,173590,2100,112.57933627262268,69.24,Constructed,1005435,2017-08-22 19:39:25+00:00,Photogrammetric,654175,37.25565777585373,46122.50432650692,138.5931278658013,137.1008206151417,186.27828887926864,45 ST JAMES PLACE,C7,,6.0,1900.0,-73.99137269814874,40.71829539707959
,1001640048.0,413.56640625,1900,40,1004130010,317263,2100,111.39232926571857,68.64,Constructed,1005434,2017-08-22 18:02:21+00:00,Photogrammetric,249695,39.80304420674799,49276.16872795401,136.84313392384706,146.4752026808326,199.01522103373995,15 MOTT STREET,C7,,,,-73.99152537357087,40.718340692913785
,1001620018.0,488.15234375,1909,40,1004130008,213787,2100,108.16595968724337,69.1,Constructed,1005433,2017-08-22 17:36:41+00:00,Photogrammetric,746858,37.04529387292802,45862.07381468489,161.52591202873023,136.3266814523751,185.2264693646401,34 MOTT STREET,C7,,,,-73.99168269983356,40.71837849492798
,1001640066.0,263.35546875,1900,39,1004180044,885697,2100,85.561494619995855,71.05,Constructed,1005570,2017-08-22 18:25:43+00:00,Photogrammetric,13142,28.46729353499536,35242.509396324254,87.13708163883717,104.75964020878293,142.33646767497677,28 MULBERRY STREET,C7,,6.0,1910.0,-73.99195286037144,40.71845897425469
,1001640048.0,471.4765625,1900,40,1004180037,441516,2100,115.90103427503593,69.44,Constructed,1005565,2017-08-22 17:46:15+00:00,Photogrammetric,275892,39.80304420674799,49276.16872795401,156.00646656446338,146.4752026808326,199.01522103373995,15 MOTT STREET,C7,,6.0,1915.0,-73.99242801939451,40.71860969954821
,1001620018.0,431.8203125,1900,39,1004140028,5775,2100,125.48079155602314,68.81,Constructed,1005466,2017-08-22 17:35:52+00:00,Photogrammetric,851020,37.04529387292802,45862.07381468489,142.8848363122241,136.3266814523751,185.2264693646401,34 MOTT STREET,C7,,6.0,1920.0,-73.99129197361167,40.718637764181665
,1001640026.0,353.3515625,1900,42,1004140031,20221,2100,105.97652587988672,68.78,Constructed,1005468,2017-08-22 18:01:05+00:00,Photogrammetric,703088,51.55697946802286,63827.5405814123,116.91834973715267,189.72968444232413,257.7848973401143,47 MOTT STREET,C7,,6.0,1915.0,-73.99145546586954,40.7187302790416
,1001640032.0,316.71484375,1900,40,1004140032,587469,2100,107.14322372160137,70.9,Constructed,1005469,2017-08-22 18:28:55+00:00,Photogrammetric,511764,79.48048125122516,98396.83578901674,104.80129201710828,292.48817100450856,397.40240625612574,33 MOTT STREET,C7,,6.0,1915.0,-73.99153256034444,40.71875124365625
,1002790029.0,735.68359375,1900,40,1004190040,1067078,2100,138.61234651359069,69,Constructed,1005583,2017-08-22 17:55:51+00:00,Other (Manual),239910,45.9511470440625,56887.520040549374,243.4242469090922,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,,,-73.99233201606597,40.71898860752766
,1001640001.0,286.59375,1900,40,1004140003,747135,2100,76.575604932992988,57.05,Constructed,1005454,2017-08-22 18:14:08+00:00,Photogrammetric,594253,33.70767798368061,41730.1053437966,94.83169302360425,124.04425497994464,168.53838991840306,30 MULBERRY STREET,C7,,6.0,1915.0,-73.99129701271467,40.71901468100641
,1002790029.0,301.015625,1920,37,1004230017,907134,2100,81.109289184912342,30.92,Constructed,1005641,2017-08-22 18:25:15+00:00,Photogrammetric,340888,45.9511470440625,56887.520040549374,99.60159305589957,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,6.0,1900.0,-73.9938048527451,40.71902707959402
,1001620013.0,538.0390625,1900,40,1004190066,278480,2100,127.82142528922215,63.23,Constructed,1005591,2017-08-22 17:36:12+00:00,Photogrammetric,80501,26.162531416275183,32389.21389334868,178.02570509714837,96.27811561189267,130.81265708137593,24 MOTT STREET,C7,,6.0,1915.0,-73.99174546231043,40.719113293075246
,1001640003.0,584.3125,1900,40,1004140005,208836,2100,124.12086535705977,67.01,Constructed,1005456,2017-08-22 17:50:01+00:00,Photogrammetric,384306,60.42614285462548,74807.56485402634,193.3423859725313,222.36820570502172,302.1307142731273,34 MULBERRY STREET,C7,,6.0,1915.0,-73.9911842068608,40.71917101290244
,1002790029.0,295.54296875,1900,40,1004190065,212372,2100,96.812867867735989,68.48,Constructed,1005590,2017-08-22 18:38:28+00:00,Photogrammetric,739009,45.9511470440625,56887.520040549374,97.7870160995104,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,,,-73.99169623651335,40.719210165698904
,1001640003.0,682.99609375,1920,40,1004190063,708116,2100,128.89749909658312,68.56,Constructed,1005589,2017-08-22 19:28:04+00:00,Photogrammetric,79238,60.42614285462548,74807.56485402634,225.9953942383478,222.36820570502172,302.1307142731273,34 MULBERRY STREET,C7,,,,-73.99166396666887,40.71931826595086
,1002790029.0,282.9375,1900,38,1003040029,647520,2100,89.4964734541108,68.61,Constructed,1003940,2017-08-22 17:55:28+00:00,Photogrammetric,330839,45.9511470440625,56887.520040549374,93.62626915863086,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,,,-73.99446521139257,40.71760738657937
,1004090031.0,998.0078125,1912,33,1002390012,389245,2100,137.53046245022907,68.1,Constructed,1003120,2017-08-22 18:17:21+00:00,Photogrammetric,575746,29.95402692180096,37083.085329189584,330.23113450433135,110.23081907222752,149.77013460900477,252 BROOME STREET,C7,,6.0,1890.0,-73.99562968735941,40.71836838071476
,1003090024.0,304.4765625,1900,36,1004230025,991617,2100,95.485183461113891,63.93,Constructed,1005646,2017-08-22 17:38:53+00:00,Photogrammetric,224308,25.61190905959224,31707.54341577519,100.7495581956903,94.25182533929944,128.0595452979612,47 LUDLOW STREET,C7,,6.0,1900.0,-73.99396502442937,40.71855796931985
,1004130049.0,285.54296875,1900,34,1004700038,35202,2100,96.302906774679712,67.49,Constructed,1006940,2017-08-22 18:33:16+00:00,Photogrammetric,717005,46.4285051416114,57478.489365314905,94.4834568155136,170.85689892112993,232.14252570805695,75 ORCHARD STREET,C7,,6.0,1910.0,-73.99528975425213,40.719158196790154
,1003100040.0,303.0703125,1900,34,1004700039,646884,2100,98.068239458936958,67.92,Constructed,1006941,2017-08-22 17:29:51+00:00,Photogrammetric,544531,47.57284406505182,58895.18095253415,100.28094754850217,175.0680661593907,237.86422032525908,61 HESTER STREET,C7,,6.0,1915.0,-73.9952626591525,40.719224204446725
,1004140028.0,388.14453125,1900,38,1004240040,795061,2100,100.12779343828655,61.21,Constructed,1005672,2017-08-22 18:31:23+00:00,Photogrammetric,396417,42.12678938122924,52152.9652539618,128.4253994376251,155.02658492292358,210.63394690614615,284 BROOME STREET,C7,,6.0,1900.0,-73.99386477305134,40.71941444004701
