name,bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,canopy_area_m2,address,bldgclass,roof_area_m2_actual,numfloors,yearbuilt,lon,lat
,1003500012.0,300.54296875,1900,40,1004180046,901680,2100,91.693658517942637,69.97,Constructed,1005572,2017-08-22 18:25:29+00:00,Photogrammetric,113240,31.057884627368757,38449.66116868252,99.44841456762451,114.293015428717,155.28942313684377,271 EAST HOUSTON STREET,C7,,6.0,1920.0,-73.99216798639335,40.718274803747164
,1003490027.0,418.8515625,1900,40,1004130012,173590,2100,112.57933627262268,69.24,Constructed,1005435,2017-08-22 19:39:25+00:00,Photogrammetric,654175,30.40648245011589,37643.22527324347,138.5931278658013,111.89585541642649,152.03241225057943,63 CLINTON STREET,C4,,6.0,1920.0,-73.99137269814874,40.71829539707959
,1003530057.0,413.56640625,1900,40,1004130010,317263,2100,111.39232926571857,68.64,Constructed,1005434,2017-08-22 18:02:21+00:00,Photogrammetric,249695,69.5137864542169,86058.06763032053,136.84313392384706,255.8107341515182,347.56893227108446,131 RIVINGTON STREET,C7,,6.0,1920.0,-73.99152537357087,40.718340692913785
,1003440146.0,488.15234375,1909,40,1004130008,213787,2100,108.16595968724337,69.1,Constructed,1005433,2017-08-22 17:36:41+00:00,Photogrammetric,746858,31.09719488070282,38498.32726231009,161.52591202873023,114.43767716098635,155.4859744035141,42 CLINTON STREET,C7,,6.0,1920.0,-73.99168269983356,40.71837849492798
,1003550046.0,263.35546875,1900,39,1004180044,885697,2100,85.561494619995855,71.05,Constructed,1005570,2017-08-22 18:25:43+00:00,Photogrammetric,13142,60.785028171236746,75251.86487599109,87.13708163883717,223.6889036701512,303.9251408561837,184 NORFOLK STREET,C4,,,,-73.99195286037144,40.71845897425469
,1004120001.0,471.4765625,1900,40,1004180037,441516,2100,115.90103427503593,69.44,Constructed,1005565,2017-08-22 17:46:15+00:00,Photogrammetric,275892,37.67083783656648,46636.4972416693,156.00646656446338,138.62868323856463,188.3541891828324,172 ORCHARD STREET,C7,,6.0,1920.0,-73.99242801939451,40.71860969954821
,1003550048.0,431.8203125,1900,39,1004140028,5775,2100,125.48079155602314,68.81,Constructed,1005466,2017-08-22 17:35:52+00:00,Photogrammetric,851020,21.7874012244826,26972.802715909456,142.8848363122241,80.17763650609595,108.93700612241298,188 NORFOLK STREET,C4,,6.0,1900.0,-73.99129197361167,40.718637764181665
,1004110042.0,353.3515625,1900,42,1004140031,20221,2100,105.97652587988672,68.78,Constructed,1005468,2017-08-22 18:01:05+00:00,Photogrammetric,703088,47.76399347559189,59131.82392278276,116.91834973715267,175.77149599017815,238.8199673779594,138 LUDLOW STREET,C7,,6.0,1920.0,-73.99145546586954,40.7187302790416
,1003550062.0,299.01953125,1920,37,1004090027,43484,2100,96.510270829996742,68.71,Constructed,1005294,2017-08-22 18:14:37+00:00,Photogrammetric,791088,59.26589503021094,73371.17804740115,98.94446374734702,218.09849371117627,296.3294751510547,167 SUFFOLK STREET,C4,,,,-73.98961322263195,40.71813185554688
,1003530020.0,308.76171875,1920,37,1004090029,25715,2100,99.86144290588102,68.9,Constructed,1005295,2017-08-22 19:14:21+00:00,Photogrammetric,556494,51.56017464182087,63831.49620657424,102.1707780795553,189.7414426819008,257.80087320910434,121 RIVINGTON STREET,C7,,6.0,1920.0,-73.9897164219282,40.7181626809048
,1001630028.0,307.03515625,1920,37,1004090031,397997,2100,94.515765454802334,69.4,Constructed,1005296,2017-08-22 17:34:32+00:00,Photogrammetric,541827,23.088915079886814,28584.07686889988,101.5974940525742,84.96720749398348,115.44457539943406,53 BAYARD STREET,C7,,6.0,1915.0,-73.9898177556704,40.718194295469274
,1002800055.0,303.30859375,1900,38,1004090033,447757,2100,95.176846180383691,68.4,Constructed,1005297,2017-08-22 17:59:48+00:00,Photogrammetric,660917,32.3959491304983,40106.1850235569,100.36044256620525,119.21709280023374,161.97974565249152,23 CATHERINE STREET,C7,,6.0,1900.0,-73.9899170248339,40.718224403226934
,1002800052.0,388.03125,1920,38,1004090034,615572,2100,95.295783918584974,69.68,Constructed,1005298,2017-08-22 18:27:56+00:00,Photogrammetric,626940,62.01509491166513,76774.68750064143,128.3953711187123,228.21554927492767,310.07547455832565,17 CATHERINE STREET,C7,,6.0,1900.0,-73.99001433406345,40.718266491303524
,1002770049.0,183.85546875,1900,39,1004140059,415586,2100,61.495273283322824,60.41,Constructed,1079706,2017-08-22 18:34:45+00:00,Photogrammetric,193965,28.903478869929327,35782.506840972506,122.55255799715422,106.36480224133992,144.51739434964662,251/2 CATHERINE STREET,C7,,6.0,1900.0,-73.99028467797031,40.718305414078685
,1002790002.0,186.5234375,1900,39,1004140059,463604,2100,57.927742760789613,60.41,Constructed,1079707,2017-08-22 19:13:29+00:00,Photogrammetric,631530,45.74089332612864,56627.22593774726,122.55255799715422,168.3264874401534,228.7044666306432,31 OLIVER STREET,C7,,6.0,1920.0,-73.99036445965497,40.71831710223244
,1002760052.0,477.84375,1920,34,1004090043,242846,2100,106.60337302487292,65.48,Constructed,1005300,2017-08-22 18:38:14+00:00,Photogrammetric,397844,52.743095646365965,65295.95241020106,158.113705783395,194.09459197862677,263.7154782318298,43 CATHERINE STREET,C7,,6.0,1900.0,-73.9889001075884,40.718492238202806
,1002800002.0,748.390625,1920,37,1004150078,161056,2100,112.63231177162601,63.88,Constructed,1005508,2017-08-22 19:40:32+00:00,Photogrammetric,581279,25.305817648279334,31328.602248569816,247.63009226445033,93.12540894566794,126.52908824139666,25 HENRY STREET,C7,,6.0,1900.0,-73.9898665052972,40.71936350783101
,1002810015.0,415.78125,1920,35,1004100025,255624,2100,128.58495225498189,66.9,Constructed,1005319,2017-08-22 18:20:00+00:00,Photogrammetric,311681,20.399909595903377,25255.088079728383,137.57367081139355,75.07166731292442,101.99954797951688,34 EAST BROADWAY,C7,,6.0,1900.0,-73.98893560060175,40.719417052336674
,1002770043.0,339.9140625,1920,28,1003480032,148867,2100,105.92619107677308,60.79,Constructed,1004188,2017-08-22 19:21:25+00:00,Photogrammetric,235845,27.34571249186716,33853.992064931546,112.47647304068683,100.63222197007116,136.7285624593358,30 HENRY STREET,C7,,6.0,1900.0,-73.98583372098591,40.71816780624985
,1002810059.0,339.9140625,1920,28,1003480031,767766,2100,105.92660243463048,61.12,Constructed,1004187,2017-08-22 17:32:04+00:00,Photogrammetric,574355,24.000754316045327,29712.93384326412,112.47607188445173,88.3227758830468,120.00377158022664,13 DIVISION STREET,C7,,6.0,1910.0,-73.98580040725314,40.71823139858866
,1002790053.0,314.58203125,1920,27,1003480007,553902,2100,99.36936210066672,64.67,Constructed,1004164,2017-08-22 18:48:08+00:00,Photogrammetric,385779,28.76216424669562,35607.55933740918,104.0921822239135,105.84476442783988,143.8108212334781,24 CATHERINE STREET,C7,,6.0,1900.0,-73.98596222979009,40.718730522124794
,1002770053.0,389.08984375,1920,25,1003480021,271914,2100,98.948239964242759,68.9,Constructed,1004177,2017-08-22 18:02:55+00:00,Photogrammetric,438892,31.66915360849181,39206.41216731287,128.7459225280592,116.54248527924987,158.34576804245907,33 CATHERINE STREET,C7,,6.0,1910.0,-73.98528816872665,40.718941208884374
,1002770054.0,402.75,1925,23,1003440173,748279,2100,99.481796388800049,69.49,Constructed,1004125,2017-08-22 17:44:36+00:00,Photogrammetric,828660,31.952714199476617,39557.46017895205,133.2638637754055,117.58598825407394,159.76357099738308,37 CATHERINE STREET,C7,,6.0,1920.0,-73.98484613817224,40.719163253212656
,1002810011.0,190.32421875,1900,27,1003490032,31750,2100,60.435003595645618,57.9,Constructed,1004234,2017-08-22 18:33:35+00:00,Photogrammetric,439525,23.870961095907774,29552.249836733823,62.975547914833065,87.84513683294061,119.35480547953884,26 EAST BROADWAY,C7,,6.0,1900.0,-73.9852973352833,40.71930468739949
,1001620022.0,712.578125,1920,29,1003530057,419183,2100,134.13697322601575,67.74,Constructed,1004302,2017-08-22 17:46:37+00:00,Photogrammetric,337800,17.53942024921869,21713.802268532738,235.7755277543028,64.54506651712477,87.69710124609345,25 PELL STREET,C7,,6.0,1915.0,-73.98669295812584,40.71936133263932
,1001620017.0,311.6796875,1920,26,1003490027,40284,2100,99.398744832478826,71.6,Constructed,1004230,2017-08-22 19:12:28+00:00,Photogrammetric,379668,25.59305696155248,31684.204518401966,103.13212403628349,94.18244961851312,127.9652848077624,32 MOTT STREET,C7,,6.0,1910.0,-73.98511905375105,40.71950822431563
,1001620014.0,307.3046875,1920,26,1003490026,262366,2100,98.691020156767891,62.21,Constructed,1004229,2017-08-22 18:56:23+00:00,Photogrammetric,766458,29.39923566778075,36396.25375671257,101.67829181576073,108.18918725743316,146.99617833890375,26 MOTT STREET,C7,,6.0,1910.0,-73.9850885980641,40.7195737265531
,1002790022.0,554.9453125,1900,28,1003550067,944434,2100,131.2174273025081,66.5,Constructed,1004342,2017-08-22 19:03:12+00:00,Photogrammetric,426783,37.25565777585373,46122.50432650692,183.60940384234078,137.1008206151417,186.27828887926864,45 ST JAMES PLACE,C7,,6.0,1900.0,-73.98535448007898,40.720944698312344
,1001640048.0,421.73828125,1930,28,1003530024,994495,2100,97.797857807845162,71.15,Constructed,1004289,2017-08-22 18:23:57+00:00,Photogrammetric,641966,39.80304420674799,49276.16872795401,139.54300459920188,146.4752026808326,199.01522103373995,15 MOTT STREET,C7,,,,-73.986978782239,40.719512896308494
,1001620018.0,528.5234375,1920,28,1003530020,731703,2100,129.70367823292034,69.27,Constructed,1004286,2017-08-22 17:44:48+00:00,Photogrammetric,437566,37.04529387292802,45862.07381468489,174.88081152486092,136.3266814523751,185.2264693646401,34 MOTT STREET,C7,,,,-73.98734807364926,40.71957941953619
,1001640066.0,268.96875,1920,34,1004100043,935390,2100,88.1335973288033,67.12,Constructed,1005327,2017-08-22 18:07:36+00:00,Photogrammetric,439634,28.46729353499536,35242.509396324254,89.00166682325681,104.75964020878293,142.33646767497677,28 MULBERRY STREET,C7,,6.0,1910.0,-73.98835366128881,40.719604641217686
,1001640048.0,266.29296875,1900,34,1004100044,600542,2100,88.093995226712309,67.51,Constructed,1005328,2017-08-22 19:29:58+00:00,Photogrammetric,718247,39.80304420674799,49276.16872795401,88.10810576829522,146.4752026808326,199.01522103373995,15 MOTT STREET,C7,,6.0,1915.0,-73.98832103224656,40.719668532096996
,1001620018.0,408.63671875,1900,35,1004100018,338629,2100,98.156652251205827,67.44,Constructed,1005313,2017-08-22 18:18:41+00:00,Photogrammetric,151744,37.04529387292802,45862.07381468489,135.20682166496442,136.3266814523751,185.2264693646401,34 MOTT STREET,C7,,6.0,1920.0,-73.98875337959453,40.719780553790144
,1001640026.0,252.6171875,1900,31,1003540034,921003,2100,76.881103400651185,62.24,Constructed,1004319,2017-08-22 17:53:02+00:00,Photogrammetric,189406,51.55697946802286,63827.5405814123,83.58356285929135,189.72968444232413,257.7848973401143,47 MOTT STREET,C7,,6.0,1915.0,-73.98699146835789,40.71985865091592
,1001640032.0,504.74609375,1910,32,1004100046,119536,2100,104.03116120164678,65.79,Constructed,1005329,2017-08-22 18:39:41+00:00,Photogrammetric,645102,79.48048125122516,98396.83578901674,167.0089301362045,292.48817100450856,397.40240625612574,33 MOTT STREET,C7,,6.0,1915.0,-73.9883082427652,40.719861063494854
,1002790029.0,550.8984375,1900,34,1004110075,285556,2100,113.80953715650817,67.05,Constructed,1005385,2017-08-22 18:19:45+00:00,Photogrammetric,481699,45.9511470440625,56887.520040549374,182.27713305983187,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,,,-73.98812421769043,40.720203498277876
,1001640001.0,436.41015625,1920,34,1004110034,135202,2100,124.39896207498794,68.28,Constructed,1005363,2017-08-22 18:04:47+00:00,Photogrammetric,122442,33.70767798368061,41730.1053437966,144.39384760140808,124.04425497994464,168.53838991840306,30 MULBERRY STREET,C7,,6.0,1915.0,-73.9885350021289,40.72031079251185
,1002790029.0,489.62890625,1920,34,1004110042,4369,2100,120.8507489646408,66.71,Constructed,1005369,2017-08-22 18:55:27+00:00,Photogrammetric,577862,45.9511470440625,56887.520040549374,162.00499704871987,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,6.0,1900.0,-73.9879501101405,40.720410328497834
,1001620013.0,338.0546875,1900,20,1003430065,112707,2100,100.43740853708452,71.93,Constructed,1004084,2017-08-22 18:22:48+00:00,Photogrammetric,748596,26.162531416275183,32389.21389334868,111.86065367110463,96.27811561189267,130.81265708137593,24 MOTT STREET,C7,,6.0,1915.0,-73.98309630350998,40.71777640796657
,1001640003.0,529.34765625,1920,19,1003440069,666093,2100,94.8919594269919,69.7,Constructed,1004105,2017-08-22 18:45:36+00:00,Photogrammetric,342069,60.42614285462548,74807.56485402634,175.15753166113456,222.36820570502172,302.1307142731273,34 MULBERRY STREET,C7,,6.0,1915.0,-73.98267901392506,40.71850814794921
,1002790029.0,415.51953125,1920,17,1003440072,341345,2100,105.37274296006527,72.07,Constructed,1004106,2017-08-22 19:36:44+00:00,Photogrammetric,639604,45.9511470440625,56887.520040549374,137.4915806437515,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,,,-73.98282116737515,40.71859369942779
,1001640003.0,519.29296875,1920,18,1003440073,468929,2100,124.05684710429435,70.41,Constructed,1004107,2017-08-22 18:15:33+00:00,Photogrammetric,298970,60.42614285462548,74807.56485402634,171.82865530232198,222.36820570502172,302.1307142731273,34 MULBERRY STREET,C7,,,,-73.98297316702592,40.71863383961434
,1002790029.0,607.078125,1914,18,1003440076,689044,2100,123.48860239067152,70.18,Constructed,1004108,2017-08-22 18:09:50+00:00,Photogrammetric,220092,45.9511470440625,56887.520040549374,200.87639488315276,169.10022112215,229.7557352203125,39 MADISON STREET,C7,,,,-73.98314847141629,40.718695176219796
,1004070040.0,426.6796875,1920,24,1003480053,39268,2100,110.81582529286835,67.7,Constructed,1004204,2017-08-22 18:32:46+00:00,Photogrammetric,725278,28.629394050845377,35443.18983494658,141.1847142795872,105.35617010711098,143.1469702542269,541 EAST 13 STREET,C4,,6.0,1900.0,-73.98470573858809,40.71878987537122
,1004070018.0,318.7578125,1920,23,1003440146,765077,2100,100.60045990264311,65.83,Constructed,1004114,2017-08-22 19:32:36+00:00,Photogrammetric,214505,56.07994124670961,69426.9672634265,105.47486921180847,206.37418378789133,280.39970623354805,520 EAST 14 STREET,C7,,6.0,1900.0,-73.98446575328377,40.71975408478185
,1003950001.0,589.67578125,1920,22,1003440154,797501,2100,99.568882155884054,63.11,Constructed,1004119,2017-08-22 18:49:30+00:00,Photogrammetric,68337,57.85960750515514,71630.19409138206,195.10986912473487,212.9233556189709,289.29803752577567,195 AVENUE B,C7,,6.0,1910.0,-73.9838836769979,40.719898907341424
,1004070029.0,269.91015625,1920,20,1003450029,636981,2100,76.014255599109646,66.97,Constructed,1004146,2017-08-22 18:27:41+00:00,Photogrammetric,165583,50.00608838603404,61907.537421910136,89.30813898588782,184.02240526060527,250.03044193017016,232 AVENUE B,C7,,6.0,1900.0,-73.98285206517077,40.71992266565294
,1004070032.0,396.21875,1920,22,1003500075,340460,2100,86.025154587428773,67.74,Constructed,1004281,2017-08-22 18:02:09+00:00,Photogrammetric,631148,42.1709947472188,52207.69149705688,131.10269964165457,155.1892606697652,210.854973736094,224 AVENUE B,C7,,6.0,1905.0,-73.98370500879429,40.72017291685464
,1003950003.0,2033.2109375,1920,8,1003250001,751857,2100,369.98328022683245,64.92,Constructed,1077594,2017-08-22 18:14:21+00:00,Photogrammetric,16412,73.68319369828218,91219.79379847334,672.7738696916971,271.1541528096784,368.4159684914109,199 AVENUE B,C7,,6.0,1910.0,-73.97641143539042,40.71841561550462
,1004060027.0,354.890625,1900,12,1003720039,991122,2100,107.26125748329451,66.91,Constructed,1004369,2017-08-22 19:24:25+00:00,Photogrammetric,760163,28.296795483526665,35031.43280860601,117.4234422485852,104.13220737937812,141.48397741763333,544 EAST 13 STREET,C4,,6.0,1900.0,-73.97862816097538,40.72052700154004
,1004070031.0,520.87109375,1920,12,1003730040,527496,2100,116.51041543025669,66.36,Constructed,1004395,2017-08-22 18:12:40+00:00,Photogrammetric,330661,31.162569738401587,38579.26133614117,172.33819654782673,114.67825663731784,155.81284869200792,228 AVENUE B,C7,,6.0,1900.0,-73.97842088459845,40.72089863188869
,1004070027.0,229.296875,2001,14,1003720023,332423,2100,68.9447754347587,61.14,Constructed,1086166,2017-08-22 19:17:33+00:00,Photogrammetric,942316,29.17156123651755,36114.39281080873,75.86599617341672,107.35134535038458,145.85780618258775,538 EAST 14 STREET,C7,,6.0,1920.0,-73.97950014555092,40.72102154070912
,1003950003.0,507.7265625,1925,12,1003730046,290573,2100,126.30361665536363,64.98,Constructed,1004396,2017-08-22 17:48:43+00:00,Photogrammetric,40133,73.68319369828218,91219.79379847334,167.98828383696215,271.1541528096784,368.4159684914109,199 AVENUE B,C7,,,,-73.97880460531955,40.7211481175474
,1005560052.0,502.0234375,1920,12,1003730049,819104,2100,125.76055606992351,65.15,Constructed,1004397,2017-08-22 18:13:12+00:00,Photogrammetric,114951,63.75371310665959,78927.09682604457,166.09962112704807,234.6136642325073,318.768565533298,126 EAST 12 STREET,C6,,6.0,1900.0,-73.97895810197228,40.72121281424313
,1005580048.0,441.43359375,1900,12,1003730032,160737,2100,111.75285112827608,65.8,Constructed,1004392,2017-08-22 17:37:31+00:00,Photogrammetric,196575,29.18138223669796,36126.55120903207,146.05601619954768,107.38748663104847,145.90691118348977,111 EAST 12 STREET,C7,,6.0,1900.0,-73.97812014617868,40.72127134626483
,1005560015.0,507.18359375,1900,10,1003740041,333416,2100,127.25527519295269,70.41,Constructed,1004419,2017-08-22 18:36:16+00:00,Photogrammetric,133434,125.71211991614814,155631.6044561914,167.80664066254954,462.6206012914252,628.5605995807407,85 EAST 10 STREET,C4,,6.0,1900.0,-73.97793892118594,40.72150199186447
,1004780013.0,464.84765625,1920,13,1003730019,492917,2100,121.90414022938234,63.23,Constructed,1004387,2017-08-22 17:45:20+00:00,Photogrammetric,105272,29.02976094534201,35938.844050333406,153.8003534213466,106.82952027885858,145.14880472671004,166 ELIZABETH STREET,C7,,6.0,1908.0,-73.97903713150919,40.72158751543161
,1005080046.0,248.49609375,1900,11,1003730017,87833,2100,70.241141605195025,62.0000255,Constructed,1004385,2017-08-22 18:23:07+00:00,Photogrammetric,165942,21.26493086519251,26325.98441110833,82.21607155404105,78.25494558390844,106.32465432596256,17 PRINCE STREET,C7,,6.0,1914.0,-73.97919901255707,40.72168970035745
,1004930009.0,317.8828125,1920,18,1003440068,795552,2100,84.370349894300375,70.22,Constructed,1004104,2017-08-22 18:49:41+00:00,Photogrammetric,829239,26.581395202426407,32907.76726060389,105.18616554735851,97.81953434492918,132.90697601213202,228 MOTT STREET,C4,,6.0,1900.0,-73.98257633141309,40.71862542672909
,1004240040.0,297.94921875,1920,17,1003440067,743542,2100,97.054345131661947,70.55,Constructed,1004103,2017-08-22 18:50:23+00:00,Photogrammetric,48601,37.863708234841,46875.27079473316,98.58820489973762,139.33844630421487,189.318541174205,334 BROOME STREET,C7,,6.0,1900.0,-73.98259961806683,40.718743185500884
,1004930013.0,310.6875,1920,19,1003450018,592868,2100,83.138682056177274,58.45,Constructed,1004140,2017-08-22 17:56:05+00:00,Photogrammetric,119075,39.46271722491502,48854.8439244448,102.79440884462011,145.22279938768725,197.31358612457507,30 PRINCE STREET,C7,,6.0,1900.0,-73.98242548343427,40.72075497431557
,1005070004.0,416.88671875,1905,9,1003720068,805687,2100,110.94511472429366,69.54,Constructed,1004378,2017-08-22 19:31:41+00:00,Photogrammetric,563233,36.41361013260089,45080.049344159896,137.93350807485584,134.00208528797123,182.06805066300444,232 ELIZABETH STREET,C7,,6.0,1910.0,-73.98056755394732,40.721027248458704
,1004240026.0,559.52734375,1920,11,1003720001,325046,2100,127.28976187956533,68.17,Constructed,1004352,2017-08-22 18:36:17+00:00,Photogrammetric,416315,24.991593900040534,30939.593248250185,185.12998158781286,91.96906555214916,124.95796950020268,9 DELANCEY STREET,C7,,6.0,1900.0,-73.98077166812338,40.72106140048937
,1004930010.0,215.98046875,1900,18,1003840026,546644,2100,63.021047914003631,51.82,Constructed,1004583,2017-08-22 19:09:01+00:00,Photogrammetric,74458,25.055519585856786,31018.7332472907,71.45710954883128,92.20431207595296,125.27759792928391,230 MOTT STREET,C7,,6.0,1900.0,-73.98194334612273,40.721213433839736
,1004780012.0,426.32421875,1900,16,1003850038,885267,2100,86.357879341061121,68.3,Constructed,1004599,2017-08-22 19:27:04+00:00,Photogrammetric,345074,39.949538723402085,49457.528939571785,141.05354736365277,147.01430250211965,199.7476936170104,164 ELIZABETH STREET,C7,,6.0,1900.0,-73.98107667834377,40.7213830105507
,1004250041.0,267.953125,2000,16,1003850037,110028,2100,72.29407787133978,65.99,Constructed,1086127,2017-08-22 18:39:52+00:00,Photogrammetric,957762,33.963247781343114,42046.500753302775,88.65290965918338,124.98475183534264,169.81623890671557,10 DELANCEY STREET,C7,,,,-73.98102045981477,40.721471933299355
,1004920004.0,268.23828125,2000,16,1003850035,641596,2100,72.313685430252889,65.46,Constructed,1086126,2017-08-22 19:29:14+00:00,Photogrammetric,965827,28.85533784303111,35722.90824967251,88.74937504694313,106.18764326235448,144.27668921515553,196 ELIZABETH STREET,C7,,6.0,1900.0,-73.98092695315756,40.72159989821933
,1004930012.0,319.53125,1910,15,1003850050,125155,2100,97.854205404810429,72.09,Constructed,1004602,2017-08-22 17:37:53+00:00,Photogrammetric,369434,24.942047397672265,30878.25467831826,105.72066708057365,91.78673442343393,124.7102369883613,234 MOTT STREET,C4,,6.0,1900.0,-73.9818716839061,40.72159988658217
,1005080044.0,205.39453125,1920,22,1003500077,993824,2100,75.121440626783325,67.78,Constructed,1004282,2017-08-22 18:06:36+00:00,Photogrammetric,351109,41.50452687232706,51382.6042679409,67.95756271955159,152.7366588901636,207.5226343616353,233 ELIZABETH STREET,C7,,6.0,1910.0,-73.98381881463227,40.720186828237715
,1004240029.0,309.78515625,1920,25,1003500030,907137,2100,78.917355293162373,69,Constructed,1004252,2017-08-22 18:25:15+00:00,Photogrammetric,751151,54.42248606843472,67375.03775272219,102.49787154564724,200.27474873183976,272.1124303421736,135 CHRYSTIE STREET,C7,,6.0,1910.0,-73.98452623494826,40.72043000333585
,1004920005.0,353.45703125,1920,25,1003500028,87950,2100,90.987393261716392,73.7,Constructed,1004250,2017-08-22 19:22:55+00:00,Photogrammetric,825051,40.73926611665598,50435.21145242011,116.94700764597177,149.920499309294,203.6963305832799,198 ELIZABETH STREET,C7,,6.0,1900.0,-73.98453125934981,40.720665250245425
,1004260002.0,252.92578125,1920,18,1003450014,807017,2100,101.64035674779134,66.64,Constructed,1004138,2017-08-22 17:57:25+00:00,Photogrammetric,844662,36.03047550047948,44605.72866959359,83.68291941786677,132.59214984176447,180.15237750239737,217 BOWERY,C7,,6.0,1900.0,-73.98275725944679,40.72084871357762
,1004240029.0,326.19140625,1930,22,1003500050,421730,2100,79.9583902045419,58.51,Constructed,1004264,2017-08-22 18:16:47+00:00,Photogrammetric,128840,54.42248606843472,67375.03775272219,107.9271006973418,200.27474873183976,272.1124303421736,135 CHRYSTIE STREET,C7,,,,-73.9838385309409,40.72105056807112
,1004260044.0,531.3828125,1920,17,1003500057,368564,2100,128.5835318963731,71.11,Constructed,1004269,2017-08-22 19:36:29+00:00,Photogrammetric,772635,37.98825400830906,47029.45846228662,175.81001015715987,139.79677475057733,189.94127004154527,8 RIVINGTON STREET,C7,,6.0,1920.0,-73.98351139509514,40.721073845598966
,1005070001.0,374,1910,24,1003500007,200739,2100,92.627468823465847,73.69,Constructed,1004239,2017-08-22 19:19:52+00:00,Photogrammetric,512110,38.80991490237931,48046.67464914559,123.74608895556922,142.82048684075585,194.0495745118965,13 PRINCE STREET,C7,,6.0,1910.0,-73.98474104901045,40.7210962233462
,1004920007.0,434.11328125,1920,21,1003500051,183452,2100,94.574588004300963,70.47,Constructed,1004265,2017-08-22 17:50:02+00:00,Photogrammetric,756386,38.17109822351494,47255.8196007115,143.6372892692207,140.46964146253498,190.85549111757467,202 ELIZABETH STREET,C7,,6.0,1900.0,-73.98382138168044,40.72120387568949
,1004920044.0,318.3828125,1920,23,1003500012,679896,2100,88.211199396091388,69.27,Constructed,1004241,2017-08-22 18:45:20+00:00,Photogrammetric,424332,33.549383611154745,41534.13691060957,105.34153744844527,123.46173168904946,167.74691805577373,11 SPRING STREET,C0,,6.0,1895.0,-73.9846576040095,40.721469926988334
,1004780014.0,187.4375,1900,21,1003970038,585119,2100,77.2506790673787,67.22,Constructed,1004959,2017-08-22 17:30:32+00:00,Photogrammetric,758265,19.84109687899779,24563.27793619926,62.012599960564465,73.01523651471186,99.20548439498891,168 ELIZABETH STREET,C7,,6.0,1900.0,-73.98389700440646,40.72174110765909
,1005080053.0,369.55078125,1900,16,1003850034,892883,2100,98.3346631575017,69.09,Constructed,1004598,2017-08-22 17:53:25+00:00,Photogrammetric,36863,32.48833256746263,40220.555718518735,122.2699562343747,119.55706384826247,162.44166283731315,31 PRINCE STREET,C7,,6.0,1910.0,-73.98092803157758,40.7216843494364
,1004250041.0,300.859375,1910,17,1003850054,325434,2100,81.64829847664592,59.31,Constructed,1004604,2017-08-22 17:48:07+00:00,Photogrammetric,281909,33.963247781343114,42046.500753302775,99.54110770415834,124.98475183534264,169.81623890671557,10 DELANCEY STREET,C7,,6.0,1900.0,-73.98219500565838,40.72170920525183
,1004930017.0,284.3046875,1910,17,1003850055,222560,2100,80.586636232233616,59.44,Constructed,1004605,2017-08-22 17:49:39+00:00,Photogrammetric,225030,64.82557008052287,80254.05575968731,94.06539984257043,238.5580978963241,324.1278504026143,20 PRINCE STREET,C7,,6.0,1900.0,-73.98226864573144,40.72174032510365
,1003440067.0,495.60546875,1910,16,1003860053,43644,2100,109.81425710311427,66.65,Constructed,1004620,2017-08-22 18:14:37+00:00,Photogrammetric,540689,29.06679708271747,35984.69478840423,163.9737305380494,106.96581326440028,145.33398541358736,89 PITT STREET,C4,,6.0,1920.0,-73.98158098252429,40.722322569553135
,1003480074.0,315.9453125,1900,13,1003870047,139255,2100,92.779575461934627,71.21,Constructed,1004649,2017-08-22 19:21:24+00:00,Photogrammetric,682990,29.431258496442737,36435.89801859611,104.53041902628344,108.30703126690926,147.15629248221367,170 DELANCEY STREET,C7,,6.0,1920.0,-73.9809569333052,40.72284867499102
,1003480007.0,325.109375,1900,16,1003860011,827731,2100,93.056027250237591,68.78,Constructed,1004614,2017-08-22 18:30:30+00:00,Photogrammetric,259064,30.68953676230083,37993.64651172842,302.8858529458782,112.93749528526706,153.4476838115041,110 SUFFOLK STREET,C6,,6.0,1920.0,-73.98206905221895,40.72286902234552
,1003480076.0,317.3671875,1920,14,1003870048,823542,2100,92.624644728357453,70.19,Constructed,1004650,2017-08-22 17:57:12+00:00,Photogrammetric,4244,24.227223376491835,29993.30254009689,104.99748168382503,89.15618202548995,121.13611688245916,168 1/2 DELANCEY STREET,C7,,6.0,1900.0,-73.98103539609771,40.72288176088294
,1003410075.0,300.84375,1900,17,1003860011,848153,2100,93.9145915198937,67.78,Constructed,1004613,2017-08-22 19:27:36+00:00,Photogrammetric,597115,74.9937520315886,92842.26501510668,302.8858529458782,275.97700747624606,374.968760157943,157 BROOME STREET,C6,,6.0,1910.0,-73.98214477026492,40.72290914756397
